Año	Residencia provincia código	Residencia provincia nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Extranjeros
2005	22	Huesca	07	Asia	430	República de Corea	0 a 15	1
2005	22	Huesca	07	Asia	430	República de Corea	16 a 64	8
2005	22	Huesca	07	Asia	433	Siria	16 a 64	1
2005	22	Huesca	07	Asia	435	Tailandia	16 a 64	4
2005	22	Huesca	07	Asia	443	Kazajstan	16 a 64	3
2005	22	Huesca	07	Asia	447	Uzbekistán	16 a 64	3
2005	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	65 y más	1
2005	22	Huesca	08	Oceanía	501	Australia	0 a 15	4
2005	22	Huesca	08	Oceanía	501	Australia	16 a 64	3
2005	22	Huesca	08	Oceanía	501	Australia	65 y más	1
2005	22	Huesca	08	Oceanía	511	Micronesia	16 a 64	3
2005	22	Huesca	08	Oceanía	512	Tuvalu	0 a 15	2
2005	22	Huesca	08	Oceanía	512	Tuvalu	16 a 64	18
2005	22	Huesca	08	Oceanía	512	Tuvalu	65 y más	1
2005	22	Huesca	08	Oceanía	515	Nauru	0 a 15	1
2005	22	Huesca	08	Oceanía	515	Nauru	16 a 64	1
2005	22	Huesca	08	Oceanía	516	Palaos	0 a 15	3
2005	22	Huesca	08	Oceanía	516	Palaos	16 a 64	23
2005	22	Huesca	08	Oceanía	599	Países sin relaciones diplomáticas	0 a 15	1
2005	22	Huesca	08	Oceanía	599	Países sin relaciones diplomáticas	16 a 64	1
2005	44	Teruel	01	UE-25	102	Austria	16 a 64	1
2005	44	Teruel	01	UE-25	102	Austria	65 y más	1
2005	44	Teruel	01	UE-25	103	Bélgica	0 a 15	1
2005	44	Teruel	01	UE-25	103	Bélgica	16 a 64	10
2005	44	Teruel	01	UE-25	109	Finlandia	0 a 15	1
2005	44	Teruel	01	UE-25	109	Finlandia	16 a 64	1
2005	44	Teruel	01	UE-25	110	Francia	0 a 15	8
2005	44	Teruel	01	UE-25	110	Francia	16 a 64	76
2005	44	Teruel	01	UE-25	110	Francia	65 y más	21
2005	44	Teruel	01	UE-25	111	Grecia	16 a 64	2
2005	44	Teruel	01	UE-25	112	Hungría	0 a 15	1
2005	44	Teruel	01	UE-25	112	Hungría	16 a 64	6
2005	44	Teruel	01	UE-25	113	Irlanda	0 a 15	1
2005	44	Teruel	01	UE-25	113	Irlanda	16 a 64	2
2005	44	Teruel	01	UE-25	115	Italia	0 a 15	10
2005	44	Teruel	01	UE-25	115	Italia	16 a 64	49
2005	44	Teruel	01	UE-25	115	Italia	65 y más	10
2005	44	Teruel	01	UE-25	121	Países Bajos	0 a 15	3
2005	44	Teruel	01	UE-25	121	Países Bajos	16 a 64	13
2005	44	Teruel	01	UE-25	122	Polonia	0 a 15	74
2005	44	Teruel	01	UE-25	122	Polonia	16 a 64	296
2005	44	Teruel	01	UE-25	123	Portugal	0 a 15	35
2005	44	Teruel	01	UE-25	123	Portugal	16 a 64	317
2005	44	Teruel	01	UE-25	123	Portugal	65 y más	2
2005	44	Teruel	01	UE-25	125	Reino Unido	0 a 15	8
2005	44	Teruel	01	UE-25	125	Reino Unido	16 a 64	57
2005	44	Teruel	01	UE-25	125	Reino Unido	65 y más	3
2005	44	Teruel	01	UE-25	126	Alemania	0 a 15	6
2005	44	Teruel	01	UE-25	126	Alemania	16 a 64	49
2005	44	Teruel	01	UE-25	126	Alemania	65 y más	6
2005	44	Teruel	01	UE-25	131	Suecia	0 a 15	1
2005	44	Teruel	01	UE-25	131	Suecia	16 a 64	2
2005	44	Teruel	01	UE-25	136	Letonia	0 a 15	2
2005	44	Teruel	01	UE-25	136	Letonia	16 a 64	9
2005	44	Teruel	01	UE-25	142	Lituania	0 a 15	1
2005	44	Teruel	01	UE-25	142	Lituania	16 a 64	6
2005	44	Teruel	01	UE-25	143	República Checa	0 a 15	4
2005	44	Teruel	01	UE-25	143	República Checa	16 a 64	22
2005	44	Teruel	01	UE-25	144	Eslovaquia	16 a 64	3
2005	44	Teruel	02	Resto de Europa	101	Albania	0 a 15	3
2005	44	Teruel	02	Resto de Europa	101	Albania	16 a 64	2
2005	44	Teruel	02	Resto de Europa	104	Bulgaria	0 a 15	53
2005	44	Teruel	02	Resto de Europa	104	Bulgaria	16 a 64	176
2005	44	Teruel	02	Resto de Europa	104	Bulgaria	65 y más	2
2005	44	Teruel	02	Resto de Europa	124	Andorra	16 a 64	1
2005	44	Teruel	02	Resto de Europa	128	Rumanía	0 a 15	415
2005	44	Teruel	02	Resto de Europa	128	Rumanía	16 a 64	2534
2005	44	Teruel	02	Resto de Europa	128	Rumanía	65 y más	18
2005	44	Teruel	02	Resto de Europa	132	Suiza	16 a 64	5
2005	44	Teruel	02	Resto de Europa	135	Ucrania	0 a 15	17
2005	44	Teruel	02	Resto de Europa	135	Ucrania	16 a 64	157
2005	44	Teruel	02	Resto de Europa	137	Moldova	0 a 15	5
2005	44	Teruel	02	Resto de Europa	137	Moldova	16 a 64	20
2005	44	Teruel	02	Resto de Europa	138	Bielorrusia	0 a 15	1
2005	44	Teruel	02	Resto de Europa	138	Bielorrusia	16 a 64	5
2005	44	Teruel	02	Resto de Europa	138	Bielorrusia	65 y más	1
2005	44	Teruel	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	1
2005	44	Teruel	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	3
2005	44	Teruel	02	Resto de Europa	148	Armenia	16 a 64	1
2005	44	Teruel	02	Resto de Europa	154	Rusia	0 a 15	8
2005	44	Teruel	02	Resto de Europa	154	Rusia	16 a 64	27
2005	44	Teruel	02	Resto de Europa	155	Yugoslavia	0 a 15	1
2005	44	Teruel	02	Resto de Europa	155	Yugoslavia	16 a 64	5
2005	44	Teruel	03	Magreb	203	Argelia	0 a 15	26
2005	44	Teruel	03	Magreb	203	Argelia	16 a 64	161
2005	44	Teruel	03	Magreb	203	Argelia	65 y más	3
2005	44	Teruel	03	Magreb	228	Marruecos	0 a 15	390
2005	44	Teruel	03	Magreb	228	Marruecos	16 a 64	1698
2005	44	Teruel	03	Magreb	228	Marruecos	65 y más	7
2005	44	Teruel	03	Magreb	230	Mauritania	0 a 15	3
2005	44	Teruel	03	Magreb	230	Mauritania	16 a 64	5
2005	44	Teruel	03	Magreb	248	Túnez	0 a 15	1
2005	44	Teruel	03	Magreb	248	Túnez	16 a 64	3
2005	44	Teruel	04	Resto de África	202	Angola	16 a 64	1
2005	44	Teruel	04	Resto de África	207	Cabo Verde	0 a 15	11
2005	44	Teruel	04	Resto de África	207	Cabo Verde	16 a 64	50
2005	44	Teruel	04	Resto de África	207	Cabo Verde	65 y más	2
2005	44	Teruel	04	Resto de África	213	Egipto	16 a 64	1
2005	44	Teruel	04	Resto de África	216	Gambia	0 a 15	35
2005	44	Teruel	04	Resto de África	216	Gambia	16 a 64	35
2005	44	Teruel	04	Resto de África	216	Gambia	65 y más	1
2005	44	Teruel	04	Resto de África	217	Ghana	16 a 64	16
2005	44	Teruel	04	Resto de África	218	Guinea	16 a 64	2
2005	44	Teruel	04	Resto de África	220	Guinea Ecuatorial	16 a 64	1
2005	44	Teruel	04	Resto de África	225	Madagascar	16 a 64	1
2005	44	Teruel	04	Resto de África	227	Mali	16 a 64	6
2005	44	Teruel	04	Resto de África	229	Mauricio	16 a 64	1
2005	44	Teruel	04	Resto de África	234	Nigeria	0 a 15	1
2005	44	Teruel	04	Resto de África	234	Nigeria	16 a 64	8
2005	44	Teruel	04	Resto de África	235	República Centroafricana	65 y más	1
2005	44	Teruel	04	Resto de África	237	Ruanda	16 a 64	1
2005	44	Teruel	04	Resto de África	239	Senegal	0 a 15	2
2005	44	Teruel	04	Resto de África	239	Senegal	16 a 64	20
2005	44	Teruel	04	Resto de África	241	Sierra Leona	16 a 64	1
2005	44	Teruel	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	1
2005	44	Teruel	05	América del Norte	301	Canadá	16 a 64	1
2005	44	Teruel	05	América del Norte	302	Estados Unidos de América	0 a 15	1
2005	44	Teruel	05	América del Norte	302	Estados Unidos de América	16 a 64	10
2005	44	Teruel	06	Resto de América	303	México	0 a 15	2
2005	44	Teruel	06	Resto de América	303	México	16 a 64	18
2005	44	Teruel	06	Resto de América	314	Costa Rica	16 a 64	1
2005	44	Teruel	06	Resto de América	315	Cuba	0 a 15	12
2005	44	Teruel	06	Resto de América	315	Cuba	16 a 64	111
2005	44	Teruel	06	Resto de América	315	Cuba	65 y más	7
2005	44	Teruel	06	Resto de América	316	Dominica	0 a 15	1
2005	44	Teruel	06	Resto de América	316	Dominica	16 a 64	3
2005	44	Teruel	06	Resto de América	317	El Salvador	16 a 64	1
2005	44	Teruel	06	Resto de América	321	Honduras	0 a 15	1
2005	44	Teruel	06	Resto de América	321	Honduras	16 a 64	2
2005	44	Teruel	06	Resto de América	323	Nicaragua	16 a 64	1
2005	44	Teruel	06	Resto de América	326	República Dominicana	0 a 15	32
2005	44	Teruel	06	Resto de América	326	República Dominicana	16 a 64	146
2005	44	Teruel	06	Resto de América	326	República Dominicana	65 y más	1
2005	44	Teruel	06	Resto de América	340	Argentina	0 a 15	146
2005	44	Teruel	06	Resto de América	340	Argentina	16 a 64	282
2005	44	Teruel	06	Resto de América	340	Argentina	65 y más	13
2005	44	Teruel	06	Resto de América	341	Bolivia	0 a 15	6
2005	44	Teruel	06	Resto de América	341	Bolivia	16 a 64	53
2005	44	Teruel	06	Resto de América	341	Bolivia	65 y más	1
2005	44	Teruel	06	Resto de América	342	Brasil	0 a 15	23
2005	44	Teruel	06	Resto de América	342	Brasil	16 a 64	156
2005	44	Teruel	06	Resto de América	343	Colombia	0 a 15	105
2005	44	Teruel	06	Resto de América	343	Colombia	16 a 64	553
2005	44	Teruel	06	Resto de América	343	Colombia	65 y más	4
2005	44	Teruel	06	Resto de América	344	Chile	0 a 15	14
2005	44	Teruel	06	Resto de América	344	Chile	16 a 64	63
2005	44	Teruel	06	Resto de América	344	Chile	65 y más	2
2005	44	Teruel	06	Resto de América	345	Ecuador	0 a 15	90
2005	44	Teruel	06	Resto de América	345	Ecuador	16 a 64	263
2005	44	Teruel	06	Resto de América	345	Ecuador	65 y más	5
2005	44	Teruel	06	Resto de América	347	Paraguay	0 a 15	7
2005	44	Teruel	06	Resto de América	347	Paraguay	16 a 64	12
2005	44	Teruel	06	Resto de América	347	Paraguay	65 y más	1
2005	44	Teruel	06	Resto de América	348	Perú	0 a 15	2
2005	44	Teruel	06	Resto de América	348	Perú	16 a 64	53
2005	44	Teruel	06	Resto de América	350	Uruguay	0 a 15	13
2005	44	Teruel	06	Resto de América	350	Uruguay	16 a 64	45
2005	44	Teruel	06	Resto de América	350	Uruguay	65 y más	3
2005	44	Teruel	06	Resto de América	351	Venezuela	0 a 15	5
2005	44	Teruel	06	Resto de América	351	Venezuela	16 a 64	20
2005	44	Teruel	06	Resto de América	351	Venezuela	65 y más	2
2005	44	Teruel	07	Asia	407	China	0 a 15	8
2005	44	Teruel	07	Asia	407	China	16 a 64	21
2005	44	Teruel	07	Asia	410	India	0 a 15	1
2005	44	Teruel	07	Asia	413	Irán	16 a 64	3
2005	44	Teruel	07	Asia	414	Israel	0 a 15	1
2005	44	Teruel	07	Asia	414	Israel	16 a 64	1
2005	44	Teruel	07	Asia	420	Líbano	16 a 64	1
2005	44	Teruel	07	Asia	426	Pakistán	0 a 15	48
2005	44	Teruel	07	Asia	426	Pakistán	16 a 64	283
2005	44	Teruel	07	Asia	426	Pakistán	65 y más	1
2005	44	Teruel	07	Asia	433	Siria	16 a 64	4
2005	44	Teruel	07	Asia	434	Sri-Lanka	16 a 64	2
2005	44	Teruel	07	Asia	443	Kazajstan	0 a 15	1
2005	44	Teruel	07	Asia	443	Kazajstan	16 a 64	9
2005	44	Teruel	08	Oceanía	501	Australia	16 a 64	2
2005	44	Teruel	08	Oceanía	504	Nueva Zelanda	16 a 64	1
2005	50	Zaragoza	01	UE-25	102	Austria	0 a 15	5
2005	50	Zaragoza	01	UE-25	102	Austria	16 a 64	16
2005	50	Zaragoza	01	UE-25	102	Austria	65 y más	2
2005	50	Zaragoza	01	UE-25	103	Bélgica	0 a 15	18
2005	50	Zaragoza	01	UE-25	103	Bélgica	16 a 64	67
2005	50	Zaragoza	01	UE-25	103	Bélgica	65 y más	9
2005	50	Zaragoza	01	UE-25	107	Dinamarca	0 a 15	2
2005	50	Zaragoza	01	UE-25	107	Dinamarca	16 a 64	16
2005	50	Zaragoza	01	UE-25	107	Dinamarca	65 y más	1
2005	50	Zaragoza	01	UE-25	109	Finlandia	0 a 15	2
2005	50	Zaragoza	01	UE-25	109	Finlandia	16 a 64	11
2005	50	Zaragoza	01	UE-25	110	Francia	0 a 15	80
2005	50	Zaragoza	01	UE-25	110	Francia	16 a 64	698
2005	50	Zaragoza	01	UE-25	110	Francia	65 y más	91
2005	50	Zaragoza	01	UE-25	111	Grecia	0 a 15	3
2005	50	Zaragoza	01	UE-25	111	Grecia	16 a 64	16
2005	50	Zaragoza	01	UE-25	112	Hungría	0 a 15	6
2005	50	Zaragoza	01	UE-25	112	Hungría	16 a 64	34
2005	50	Zaragoza	01	UE-25	113	Irlanda	16 a 64	35
2005	50	Zaragoza	01	UE-25	113	Irlanda	65 y más	2
2005	50	Zaragoza	01	UE-25	115	Italia	0 a 15	120
2005	50	Zaragoza	01	UE-25	115	Italia	16 a 64	612
2005	50	Zaragoza	01	UE-25	115	Italia	65 y más	43
2005	50	Zaragoza	01	UE-25	121	Países Bajos	0 a 15	19
2005	50	Zaragoza	01	UE-25	121	Países Bajos	16 a 64	131
2005	50	Zaragoza	01	UE-25	121	Países Bajos	65 y más	4
2005	50	Zaragoza	01	UE-25	122	Polonia	0 a 15	105
2005	50	Zaragoza	01	UE-25	122	Polonia	16 a 64	460
2005	50	Zaragoza	01	UE-25	122	Polonia	65 y más	5
2005	50	Zaragoza	01	UE-25	123	Portugal	0 a 15	192
2005	50	Zaragoza	01	UE-25	123	Portugal	16 a 64	839
2005	50	Zaragoza	01	UE-25	123	Portugal	65 y más	24
2005	50	Zaragoza	01	UE-25	125	Reino Unido	0 a 15	35
2005	50	Zaragoza	01	UE-25	125	Reino Unido	16 a 64	290
2005	50	Zaragoza	01	UE-25	125	Reino Unido	65 y más	14
2005	50	Zaragoza	01	UE-25	126	Alemania	0 a 15	35
2005	50	Zaragoza	01	UE-25	126	Alemania	16 a 64	307
2005	50	Zaragoza	01	UE-25	126	Alemania	65 y más	32
2005	50	Zaragoza	01	UE-25	131	Suecia	0 a 15	3
2005	50	Zaragoza	01	UE-25	131	Suecia	16 a 64	27
2005	50	Zaragoza	01	UE-25	131	Suecia	65 y más	2
2005	50	Zaragoza	01	UE-25	136	Letonia	0 a 15	6
2005	50	Zaragoza	01	UE-25	136	Letonia	16 a 64	9
2005	50	Zaragoza	01	UE-25	141	Estonia	16 a 64	2
2005	50	Zaragoza	01	UE-25	142	Lituania	0 a 15	9
2005	50	Zaragoza	01	UE-25	142	Lituania	16 a 64	84
2005	50	Zaragoza	01	UE-25	143	República Checa	0 a 15	4
2005	50	Zaragoza	01	UE-25	143	República Checa	16 a 64	41
2005	50	Zaragoza	01	UE-25	144	Eslovaquia	0 a 15	7
2005	50	Zaragoza	01	UE-25	144	Eslovaquia	16 a 64	30
2005	50	Zaragoza	01	UE-25	147	Eslovenia	16 a 64	14
2005	50	Zaragoza	02	Resto de Europa	101	Albania	0 a 15	9
2005	50	Zaragoza	02	Resto de Europa	101	Albania	16 a 64	29
2005	50	Zaragoza	02	Resto de Europa	101	Albania	65 y más	5
2005	50	Zaragoza	02	Resto de Europa	104	Bulgaria	0 a 15	317
2005	50	Zaragoza	02	Resto de Europa	104	Bulgaria	16 a 64	1402
2005	50	Zaragoza	02	Resto de Europa	104	Bulgaria	65 y más	17
2005	50	Zaragoza	02	Resto de Europa	120	Noruega	0 a 15	4
2005	50	Zaragoza	02	Resto de Europa	120	Noruega	16 a 64	10
2005	50	Zaragoza	02	Resto de Europa	120	Noruega	65 y más	1
2005	50	Zaragoza	02	Resto de Europa	124	Andorra	0 a 15	3
2005	50	Zaragoza	02	Resto de Europa	124	Andorra	16 a 64	7
2005	50	Zaragoza	02	Resto de Europa	128	Rumanía	0 a 15	2244
2005	50	Zaragoza	02	Resto de Europa	128	Rumanía	16 a 64	16777
2005	50	Zaragoza	02	Resto de Europa	128	Rumanía	65 y más	88
2005	50	Zaragoza	02	Resto de Europa	129	San Marino	16 a 64	1
2005	50	Zaragoza	02	Resto de Europa	132	Suiza	0 a 15	11
2005	50	Zaragoza	02	Resto de Europa	132	Suiza	16 a 64	33
2005	50	Zaragoza	02	Resto de Europa	132	Suiza	65 y más	9
2005	50	Zaragoza	02	Resto de Europa	135	Ucrania	0 a 15	163
2005	50	Zaragoza	02	Resto de Europa	135	Ucrania	16 a 64	1035
2005	50	Zaragoza	02	Resto de Europa	135	Ucrania	65 y más	3
2005	50	Zaragoza	02	Resto de Europa	137	Moldova	0 a 15	31
2005	50	Zaragoza	02	Resto de Europa	137	Moldova	16 a 64	138
2005	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	0 a 15	19
2005	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	16 a 64	63
2005	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	65 y más	1
2005	50	Zaragoza	02	Resto de Europa	139	Georgia	0 a 15	2
2005	50	Zaragoza	02	Resto de Europa	139	Georgia	16 a 64	35
2005	50	Zaragoza	02	Resto de Europa	139	Georgia	65 y más	1
2005	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	6
2005	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	49
2005	50	Zaragoza	02	Resto de Europa	146	Croacia	0 a 15	2
2005	50	Zaragoza	02	Resto de Europa	146	Croacia	16 a 64	16
2005	50	Zaragoza	02	Resto de Europa	148	Armenia	0 a 15	7
2005	50	Zaragoza	02	Resto de Europa	148	Armenia	16 a 64	48
2005	50	Zaragoza	02	Resto de Europa	148	Armenia	65 y más	1
2005	50	Zaragoza	02	Resto de Europa	154	Rusia	0 a 15	79
2005	50	Zaragoza	02	Resto de Europa	154	Rusia	16 a 64	418
2005	50	Zaragoza	02	Resto de Europa	154	Rusia	65 y más	5
2005	50	Zaragoza	02	Resto de Europa	155	Yugoslavia	0 a 15	4
2005	50	Zaragoza	02	Resto de Europa	155	Yugoslavia	16 a 64	32
2005	50	Zaragoza	02	Resto de Europa	155	Yugoslavia	65 y más	1
2005	50	Zaragoza	02	Resto de Europa	156	Macedonia	16 a 64	1
2005	50	Zaragoza	02	Resto de Europa	436	Turquía	0 a 15	2
2005	50	Zaragoza	02	Resto de Europa	436	Turquía	16 a 64	17
2005	50	Zaragoza	03	Magreb	203	Argelia	0 a 15	498
2005	50	Zaragoza	03	Magreb	203	Argelia	16 a 64	2846
2005	50	Zaragoza	03	Magreb	203	Argelia	65 y más	56
2005	50	Zaragoza	03	Magreb	224	Libia	0 a 15	3
2005	50	Zaragoza	03	Magreb	224	Libia	16 a 64	3
2005	50	Zaragoza	03	Magreb	228	Marruecos	0 a 15	1146
2005	50	Zaragoza	03	Magreb	228	Marruecos	16 a 64	5215
2005	50	Zaragoza	03	Magreb	228	Marruecos	65 y más	90
2005	50	Zaragoza	03	Magreb	230	Mauritania	0 a 15	33
2005	50	Zaragoza	03	Magreb	230	Mauritania	16 a 64	142
2005	50	Zaragoza	03	Magreb	230	Mauritania	65 y más	1
2005	50	Zaragoza	03	Magreb	248	Túnez	0 a 15	7
2005	50	Zaragoza	03	Magreb	248	Túnez	16 a 64	53
2005	50	Zaragoza	04	Resto de África	201	Burkina Fasso	0 a 15	1
2005	50	Zaragoza	04	Resto de África	201	Burkina Fasso	16 a 64	16
2005	50	Zaragoza	04	Resto de África	202	Angola	0 a 15	20
2005	50	Zaragoza	04	Resto de África	202	Angola	16 a 64	73
2005	50	Zaragoza	04	Resto de África	204	Benin	16 a 64	5
2005	50	Zaragoza	04	Resto de África	206	Burundi	16 a 64	2
2005	50	Zaragoza	04	Resto de África	207	Cabo Verde	0 a 15	51
2005	50	Zaragoza	04	Resto de África	207	Cabo Verde	16 a 64	291
2005	50	Zaragoza	04	Resto de África	207	Cabo Verde	65 y más	23
2005	50	Zaragoza	04	Resto de África	208	Camerún	0 a 15	20
2005	50	Zaragoza	04	Resto de África	208	Camerún	16 a 64	127
2005	50	Zaragoza	04	Resto de África	208	Camerún	65 y más	1
2005	50	Zaragoza	04	Resto de África	210	Congo	0 a 15	21
2005	50	Zaragoza	04	Resto de África	210	Congo	16 a 64	47
2005	50	Zaragoza	04	Resto de África	211	Costa de Marfil	0 a 15	9
2005	50	Zaragoza	04	Resto de África	211	Costa de Marfil	16 a 64	40
2005	50	Zaragoza	04	Resto de África	213	Egipto	0 a 15	25
2005	50	Zaragoza	04	Resto de África	213	Egipto	16 a 64	111
2005	50	Zaragoza	04	Resto de África	213	Egipto	65 y más	1
2005	50	Zaragoza	04	Resto de África	214	Etiopía	16 a 64	4
2005	50	Zaragoza	04	Resto de África	215	Gabón	0 a 15	1
2005	50	Zaragoza	04	Resto de África	215	Gabón	16 a 64	4
2005	50	Zaragoza	04	Resto de África	216	Gambia	0 a 15	358
2005	50	Zaragoza	04	Resto de África	216	Gambia	16 a 64	663
2005	50	Zaragoza	04	Resto de África	217	Ghana	0 a 15	104
2005	50	Zaragoza	04	Resto de África	217	Ghana	16 a 64	1184
2005	50	Zaragoza	04	Resto de África	217	Ghana	65 y más	1
2005	50	Zaragoza	04	Resto de África	218	Guinea	0 a 15	141
2005	50	Zaragoza	04	Resto de África	218	Guinea	16 a 64	429
2005	50	Zaragoza	04	Resto de África	218	Guinea	65 y más	18
2005	50	Zaragoza	04	Resto de África	219	Guinea Bissau	0 a 15	9
2005	50	Zaragoza	04	Resto de África	219	Guinea Bissau	16 a 64	58
2005	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	0 a 15	170
2005	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	16 a 64	538
2005	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	65 y más	23
2005	50	Zaragoza	04	Resto de África	221	Kenia	16 a 64	7
2005	50	Zaragoza	04	Resto de África	223	Liberia	0 a 15	4
2005	50	Zaragoza	04	Resto de África	223	Liberia	16 a 64	40
2005	50	Zaragoza	04	Resto de África	226	Malawi	16 a 64	1
2005	50	Zaragoza	04	Resto de África	227	Mali	0 a 15	37
2005	50	Zaragoza	04	Resto de África	227	Mali	16 a 64	399
2005	50	Zaragoza	04	Resto de África	227	Mali	65 y más	1
2005	50	Zaragoza	04	Resto de África	231	Mozambique	0 a 15	2
2005	50	Zaragoza	04	Resto de África	231	Mozambique	16 a 64	4
2005	50	Zaragoza	04	Resto de África	233	Níger	16 a 64	13
2005	50	Zaragoza	04	Resto de África	234	Nigeria	0 a 15	57
2005	50	Zaragoza	04	Resto de África	234	Nigeria	16 a 64	463
2005	50	Zaragoza	04	Resto de África	234	Nigeria	65 y más	1
2005	50	Zaragoza	04	Resto de África	235	República Centroafricana	16 a 64	4
2005	50	Zaragoza	04	Resto de África	236	Sudáfrica	16 a 64	9
2005	50	Zaragoza	04	Resto de África	237	Ruanda	16 a 64	4
2005	50	Zaragoza	04	Resto de África	239	Senegal	0 a 15	168
2005	50	Zaragoza	04	Resto de África	239	Senegal	16 a 64	1280
2005	50	Zaragoza	04	Resto de África	239	Senegal	65 y más	4
2005	50	Zaragoza	04	Resto de África	241	Sierra Leona	0 a 15	1
2005	50	Zaragoza	04	Resto de África	241	Sierra Leona	16 a 64	27
2005	50	Zaragoza	04	Resto de África	243	Sudán	0 a 15	3
2005	50	Zaragoza	04	Resto de África	243	Sudán	16 a 64	10
2005	50	Zaragoza	04	Resto de África	245	Tanzania	16 a 64	1
2005	50	Zaragoza	04	Resto de África	246	Chad	16 a 64	5
2005	50	Zaragoza	04	Resto de África	247	Togo	16 a 64	15
2005	50	Zaragoza	04	Resto de África	247	Togo	65 y más	1
2005	50	Zaragoza	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	10
2005	50	Zaragoza	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	82
2005	50	Zaragoza	04	Resto de África	251	Zambia	16 a 64	1
2005	50	Zaragoza	04	Resto de África	253	Eritrea	16 a 64	1
2005	50	Zaragoza	04	Resto de África	299	Países sin relaciones diplomáticas	16 a 64	1
2005	50	Zaragoza	05	América del Norte	301	Canadá	0 a 15	3
2005	50	Zaragoza	05	América del Norte	301	Canadá	16 a 64	18
2005	50	Zaragoza	05	América del Norte	302	Estados Unidos de América	0 a 15	71
2005	50	Zaragoza	05	América del Norte	302	Estados Unidos de América	16 a 64	331
2005	50	Zaragoza	05	América del Norte	302	Estados Unidos de América	65 y más	61
2005	50	Zaragoza	06	Resto de América	303	México	0 a 15	59
2005	50	Zaragoza	06	Resto de América	303	México	16 a 64	303
2005	50	Zaragoza	06	Resto de América	303	México	65 y más	8
2005	50	Zaragoza	06	Resto de América	314	Costa Rica	0 a 15	2
2005	50	Zaragoza	06	Resto de América	314	Costa Rica	16 a 64	13
2005	50	Zaragoza	06	Resto de América	314	Costa Rica	65 y más	1
2005	50	Zaragoza	06	Resto de América	315	Cuba	0 a 15	67
2005	50	Zaragoza	06	Resto de América	315	Cuba	16 a 64	707
2005	50	Zaragoza	06	Resto de América	315	Cuba	65 y más	34
2005	50	Zaragoza	06	Resto de América	316	Dominica	0 a 15	1
2005	50	Zaragoza	06	Resto de América	316	Dominica	16 a 64	7
2005	50	Zaragoza	06	Resto de América	317	El Salvador	0 a 15	19
2005	50	Zaragoza	06	Resto de América	317	El Salvador	16 a 64	74
2005	50	Zaragoza	06	Resto de América	317	El Salvador	65 y más	1
2005	50	Zaragoza	06	Resto de América	318	Granada	16 a 64	2
2005	50	Zaragoza	06	Resto de América	319	Guatemala	0 a 15	3
2005	50	Zaragoza	06	Resto de América	319	Guatemala	16 a 64	19
